"id","Invoice_Date","Invoice_name","Line_of_business","Price","Quantity","Status"
"659","9/15/2018","quam_pede_lobortis.xls","Kreiger-Homenick","692","3","Approved"
"660","6/17/2018","vulputate.ppt","Stoltenberg, Labadie and Keeling","72","56691","Approved"
"661","1/17/2019","pede.ppt","Will, Hintz and Homenick","4978","7287","Disputed"
"662","5/1/2018","ornare_imperdiet_sapien.doc","Hoppe, McClure and Kuhic","32","28520","Disputed"
"663","11/28/2018","pellentesque_ultrices_mattis.xls","Carter, Halvorson and Paucek","36516","4742","Disputed"
"664","1/7/2019","id_consequat.ppt","Spinka-Brakus","558","74285","Disputed"
"665","5/2/2018","vel_enim_sit.pdf","Osinski-Reinger","12","3","Disputed"
"666","11/6/2018","in_imperdiet_et.xls","Bruen LLC","5","3884","Disputed"
"667","9/9/2018","eu_felis_fusce.xls","Gaylord-Smith","9","49","Disputed"
"668","11/13/2018","quam.ppt","VonRueden, Lueilwitz and Russel","7","12","Disputed"
"669","10/28/2018","urna_pretium_nisl.pdf","Jakubowski-Lynch","2544","9683","Disputed"
"670","2/3/2019","potenti_cras.xls","Oberbrunner, Schaden and Bins","76626","73214","Disputed"
"671","2/13/2019","felis_fusce_posuere.xls","Huels-Metz","6826","1","Disputed"
"672","7/4/2018","lorem_ipsum_dolor.ppt","Dare LLC","59856","82","Disputed"
"673","2/13/2019","mauris_morbi.doc","Trantow, Bailey and Gibson","66","976","Disputed"
"674","3/8/2019","ligula_in_lacus.ppt","Ankunding, McLaughlin and Runte","7177","2","Disputed"
"675","3/14/2019","nulla.xls","Okuneva-Roob","6","73","Disputed"
"676","12/26/2018","vulputate.xls","Ebert, Pfannerstill and Hills","65445","714","Disputed"
"677","1/20/2019","elit.xls","Ortiz Inc","758","888","Disputed"
"678","11/30/2018","et_magnis.xls","Beahan-Rath","7483","177","Disputed"
"679","6/4/2018","tortor_eu_pede.ppt","Hodkiewicz-Fadel","6887","7","Disputed"
"680","11/30/2018","quisque_ut.ppt","McLaughlin and Sons","64","17","Disputed"
"681","11/18/2018","aliquet_pulvinar.ppt","Lynch Group","681","5","Disputed"
"682","1/9/2019","varius_integer_ac.xls","Halvorson and Sons","3265","20216","Disputed"
"683","9/15/2018","parturient_montes_nascetur.xls","VonRueden and Sons","169","432","Disputed"
"684","6/23/2018","quisque.pdf","Durgan-Bauch","928","2747","Disputed"
"685","9/4/2018","fermentum.ppt","Dicki-Parker","18087","692","Approved"
"686","5/22/2018","in_faucibus.doc","Gleichner Inc","3","344","Approved"
"687","8/24/2018","tellus.xls","Rolfson Group","1","2600","Approved"
"688","9/24/2018","ante_vel.xls","Collins and Sons","66203","86","Approved"
"689","1/14/2019","curabitur_convallis.pdf","Barton, Schumm and Murray","8","44","Approved"
"690","4/27/2018","turpis.xls","Towne, Schoen and Renner","30920","1","Approved"
"691","4/19/2018","nibh_in.xls","Gleason, Brekke and Upton","70720","75","Approved"
"692","10/13/2018","pellentesque.xls","Schuster-Klocko","356","36","Approved"
"693","10/4/2018","egestas.ppt","Volkman, Wiegand and Sauer","7","78446","Approved"
"694","11/20/2018","ut_erat_curabitur.doc","Rogahn, Ziemann and Murray","8","66","Approved"
"695","7/11/2018","amet_consectetuer.pdf","Luettgen LLC","1787","67","Approved"
"696","6/14/2018","eget_massa.pdf","Cruickshank, Haag and Leuschke","496","495","Approved"
"697","4/21/2018","fusce.doc","Nader-Ortiz","50204","3947","Approved"
"698","9/9/2018","maecenas_tristique_est.ppt","Schaden LLC","119","74757","Open"
"699","10/9/2018","ac_enim_in.ppt","Wolff LLC","75","79277","Open"
"700","10/3/2018","at.ppt","McDermott, Hermiston and Heathcote","9","583","Open"
"701","5/4/2018","eget_eleifend_luctus.ppt","Gislason and Sons","1573","8","Open"
"702","10/17/2018","vel_dapibus.ppt","Carter Inc","46","9","Open"
"703","4/9/2018","vestibulum.xls","Legros-Sauer","0","206","Open"
"704","3/7/2019","consectetuer.pdf","Lemke LLC","975","88","Open"
"705","4/29/2018","tortor.doc","Deckow Group","753","2","Open"
"706","3/5/2019","augue_vel.xls","Hintz-Reichel","9591","2725","Open"
"707","2/14/2019","nam.ppt","Borer, Adams and Hoeger","2","166","Open"
"708","1/15/2019","elementum.xls","Ebert, Russel and Kiehn","7","88224","Open"
"709","9/29/2018","mauris.doc","Daniel-McDermott","968","24","Open"
"710","4/13/2018","ligula_in.xls","Goldner, Crooks and Champlin","5717","6400","Open"
"711","2/20/2019","consequat_in.ppt","Nitzsche LLC","8729","2","Open"
"712","10/24/2018","auctor.ppt","Armstrong-Breitenberg","0","4","Open"
"713","1/27/2019","tempus_vel.xls","Braun LLC","10","76891","Open"
"714","3/26/2018","integer.xls","Lubowitz and Sons","69","52890","Open"
"715","7/26/2018","lobortis.xls","Krajcik, Marvin and Runolfsdottir","812","299","Approved"
"716","7/3/2018","at.xls","Hand-Parker","6","6197","Approved"
"717","11/17/2018","orci.ppt","Johnson Group","6","878","Approved"
"718","11/25/2018","duis_faucibus.xls","Hilll LLC","851","731","Approved"
"719","6/11/2018","nullam_porttitor_lacus.xls","Roberts, Terry and Klocko","45403","26","Approved"
"720","12/22/2018","suspendisse.ppt","Pacocha-Fahey","7","65243","Approved"
"721","5/26/2018","proin.ppt","Bashirian, Kshlerin and Waelchi","149","78","Approved"
"722","11/10/2018","dapibus.ppt","Doyle Inc","85","1893","Approved"
"723","1/22/2019","dictumst.xls","Bergnaum-Kautzer","41153","68","Approved"
"724","2/19/2019","amet_diam.xls","Purdy Inc","6761","109","Approved"
"725","5/6/2018","aliquam_convallis_nunc.xls","Graham, Murphy and Kuvalis","3556","4993","Approved"
"726","12/29/2018","pede_justo.ppt","Maggio, Dooley and Raynor","3536","8","Approved"
"727","11/30/2018","erat.pdf","Hessel, Johnston and Emmerich","925","1591","Approved"
"728","9/1/2018","purus_phasellus_in.ppt","Muller Group","848","6","Approved"
"729","1/30/2019","vel_augue_vestibulum.pdf","Kilback and Sons","72","435","Approved"
"730","5/2/2018","ullamcorper_augue.xls","Rohan-Schaefer","716","6","Approved"
"731","9/13/2018","proin.ppt","Erdman-Kautzer","53","91914","Approved"
"732","5/2/2018","viverra_eget.xls","Bauch, DuBuque and Feil","538","13141","Approved"
"733","2/12/2019","rutrum_ac.xls","Bernier-Leannon","70","59","Open"
"734","5/6/2018","vitae.ppt","Keeling, Rempel and Cummerata","23","4000","Open"
"735","2/22/2019","fusce_congue.ppt","Oberbrunner, Renner and Lynch","8275","737","Open"
"736","2/25/2019","morbi_vel.doc","Jakubowski-Champlin","267","8","Open"
"737","7/28/2018","enim_leo.ppt","Collins, Stoltenberg and Raynor","8611","94276","Open"
"738","1/29/2019","donec.ppt","Harris-Wintheiser","60636","4489","Open"
"739","4/26/2018","vivamus_tortor_duis.xls","Nitzsche, Gislason and Weimann","639","8","Open"
"740","1/11/2019","nulla_integer.xls","Schuppe-Sanford","332","75446","Open"
"741","6/19/2018","elementum_nullam_varius.ppt","Heathcote LLC","44697","3748","Open"
"742","7/31/2018","aliquam_lacus_morbi.ppt","Langworth, Denesik and Jacobs","4","5","Open"
"743","8/17/2018","duis_ac.xls","Mosciski, Larson and Wisoky","5679","8","Open"
"744","8/7/2018","pede_ac_diam.ppt","Miller and Sons","20773","30","Open"
"745","5/27/2018","amet_sapien.ppt","Schneider, Blanda and Pollich","44","2","Disputed"
"746","5/8/2018","in.doc","Bernhard-Ruecker","60236","3317","Disputed"
"747","7/24/2018","dis.ppt","Mante and Sons","328","27","Disputed"
"748","7/28/2018","mauris_sit_amet.xls","Rolfson and Sons","87","4742","Disputed"
"749","10/7/2018","interdum_venenatis_turpis.ppt","Volkman and Sons","70986","7134","Disputed"
"750","11/5/2018","blandit_non.xls","Stamm Inc","6","90136","Disputed"
"751","1/19/2019","morbi_porttitor.ppt","Kessler, Block and Schneider","464","30672","Disputed"
"752","2/14/2019","tortor.ppt","Borer-Muller","946","0","Disputed"
"753","10/8/2018","congue_eget.ppt","Hudson, Williamson and Rath","23","20","Disputed"
"754","10/10/2018","in.ppt","Ruecker Group","8964","30","Disputed"
"755","8/18/2018","viverra_eget.pdf","Hilpert, Mosciski and Kuhlman","22781","86723","Disputed"
"756","2/26/2019","curabitur_convallis_duis.ppt","Moore-Kessler","14813","3268","Disputed"
"757","5/20/2018","fermentum_donec_ut.ppt","Beer, Cartwright and Raynor","564","7","Disputed"
"758","8/19/2018","ipsum_ac.xls","Nolan, Murazik and Schuppe","98856","230","Disputed"
"759","9/6/2018","nunc_rhoncus_dui.pdf","Block and Sons","41","476","Disputed"
"760","3/14/2019","eget.xls","Pfannerstill Inc","41656","8","Disputed"
"761","9/23/2018","ipsum_praesent.ppt","Lesch Group","73002","5","Disputed"
"762","9/4/2018","eget_eros.xls","Walker, Kozey and Cassin","260","69","Disputed"
"763","7/20/2018","suspendisse_accumsan_tortor.ppt","Waters, Bailey and Kiehn","95263","4","Disputed"
"764","11/2/2018","vestibulum_sed_magna.xls","Shanahan-Cormier","53306","61911","Disputed"
"765","9/15/2018","in_ante.ppt","Cole, Ferry and Berge","3855","8","Open"
"766","2/16/2019","nunc_nisl.ppt","Casper and Sons","2","5","Open"
"767","8/25/2018","eget_congue.xls","Gerhold Group","71441","157","Open"
"768","3/5/2019","lectus.ppt","Koch Inc","2","123","Open"
"769","5/17/2018","purus.xls","Bauch-Weimann","167","21052","Open"
"770","2/22/2019","in.ppt","Johnson-Gerlach","133","4","Open"
"771","3/17/2019","posuere_nonummy.doc","Konopelski-Kling","51084","19","Open"
"772","5/1/2018","tincidunt_eget_tempus.ppt","Bogan-Koepp","89415","2","Open"
"773","2/14/2019","sem_sed_sagittis.doc","Satterfield-Hayes","2","997","Open"
"774","3/24/2018","hendrerit_at_vulputate.xls","Skiles, Howell and Eichmann","55716","99","Open"
"775","8/15/2018","volutpat_quam_pede.xls","Hansen-Bode","32667","487","Open"
"776","11/22/2018","nam_tristique.ppt","Moen-O'Reilly","6432","4855","Open"
"777","1/7/2019","venenatis.xls","Haley, Pfannerstill and Muller","3","66156","Open"
"778","6/8/2018","maecenas.xls","Schmeler, Stracke and Jones","18000","551","Open"
"779","12/1/2018","molestie_nibh.doc","Prosacco, Haley and Funk","88","9964","Open"
"780","6/17/2018","id_consequat.xls","Boyle-Schneider","88","8","Open"
"781","4/1/2018","volutpat.xls","Stoltenberg LLC","312","43230","Open"
"782","7/6/2018","vitae_nisi_nam.pdf","Schuster-Bins","42","9700","Open"
"783","10/29/2018","pede.xls","Hammes, Larkin and Hodkiewicz","3","187","Open"
"784","4/26/2018","purus_phasellus_in.xls","Larson-Donnelly","91228","34","Approved"
"785","7/10/2018","venenatis_tristique.xls","Wyman, Boehm and Reinger","87","1","Approved"
"786","12/19/2018","primis_in_faucibus.ppt","Breitenberg Group","56","6589","Approved"
"787","7/25/2018","sem_mauris.pdf","Brakus LLC","3520","0","Approved"
"788","1/6/2019","faucibus_accumsan.xls","Turner and Sons","446","8095","Approved"
"789","6/23/2018","at_vulputate.doc","Rice-Wilderman","27804","416","Approved"
"790","7/7/2018","consequat.xls","Mosciski Group","38","89658","Approved"
"791","12/26/2018","ligula_nec.doc","Hills Inc","6","5842","Approved"
"792","6/10/2018","imperdiet_et_commodo.ppt","Daniel Inc","59","9591","Approved"
"793","2/22/2019","ut_tellus_nulla.xls","Koepp, Thiel and Rolfson","9","8","Approved"
"794","8/9/2018","consequat_nulla_nisl.pdf","Hahn-Schmitt","32","445","Approved"
"795","11/1/2018","consectetuer.doc","Ryan-Turner","6807","5","Approved"
"796","6/27/2018","ac_leo_pellentesque.xls","Sporer, Dach and Ruecker","848","4","Approved"
"797","7/25/2018","odio_curabitur.ppt","Ritchie Inc","695","47","Approved"
"798","9/8/2018","turpis.ppt","Lehner-Boyer","94462","18","Approved"
"799","1/10/2019","ut.doc","Macejkovic Inc","4","3209","Approved"
"800","8/26/2018","maecenas_tincidunt.pdf","Murphy LLC","88311","86","Approved"
"801","3/20/2018","adipiscing_elit_proin.doc","Johns, Cruickshank and Sipes","67","0","Approved"
"802","4/24/2018","maecenas_pulvinar_lobortis.xls","McKenzie LLC","4","7987","Approved"
"803","6/3/2018","laoreet.xls","Balistreri-Altenwerth","75","8","Approved"
"804","4/7/2018","enim_leo_rhoncus.ppt","Zemlak, Effertz and Mills","69075","36","Approved"
"805","6/11/2018","nulla_ac.pdf","Price, Wintheiser and Kerluke","959","301","Disputed"
"806","6/9/2018","adipiscing_lorem_vitae.xls","Reichel, Howe and Donnelly","6","0","Disputed"
"807","8/2/2018","vulputate.xls","Runolfsson-Simonis","28","25","Disputed"
"808","6/20/2018","sed.xls","Powlowski-Graham","3564","8","Disputed"
"809","6/22/2018","vestibulum.ppt","Koch and Sons","7498","8534","Disputed"
"810","8/8/2018","elementum_in.ppt","Weber, Olson and Eichmann","0","8236","Disputed"
"811","12/19/2018","integer_tincidunt_ante.doc","Haag-Senger","51174","105","Disputed"
"812","5/24/2018","sollicitudin_vitae_consectetuer.pdf","Greenholt Inc","7","56","Disputed"
"813","12/13/2018","massa_tempor_convallis.pdf","Prosacco, McClure and Ratke","28","6919","Disputed"
"814","11/21/2018","turpis_integer.pdf","Littel Group","8","66","Disputed"
"815","12/13/2018","curabitur_convallis.ppt","Luettgen Group","5862","47","Disputed"
"816","12/28/2018","adipiscing_elit_proin.xls","Trantow LLC","4","983","Disputed"
"817","6/7/2018","at_turpis_donec.xls","Heaney LLC","13","70124","Disputed"
"818","3/5/2019","natoque_penatibus.ppt","Vandervort-Lakin","4043","223","Disputed"
"819","4/7/2018","mauris.pdf","Keebler-Krajcik","488","3","Disputed"
"820","11/4/2018","in_imperdiet_et.xls","Barton, Stiedemann and Schneider","867","9533","Disputed"
"821","5/17/2018","consequat.xls","Conn-Runte","971","25576","Disputed"
"822","6/6/2018","odio.ppt","Effertz, Thompson and Hammes","16","8","Disputed"
"823","4/18/2018","elementum_pellentesque.xls","Kuhic-Metz","5","30","Disputed"
"824","8/2/2018","velit_id_pretium.ppt","Hickle, Ziemann and Borer","3","49524","Disputed"
"825","7/19/2018","odio_justo_sollicitudin.pdf","Schimmel-Haag","68683","5625","Disputed"
"826","5/19/2018","hac_habitasse.xls","Steuber-Price","40","84196","Disputed"
"827","10/24/2018","orci.xls","Parker-Robel","5472","14483","Disputed"
"828","8/21/2018","ante_ipsum.xls","Homenick-Heidenreich","6","4","Open"
"829","1/6/2019","natoque.ppt","Schiller-Mueller","4189","1698","Open"
"830","3/29/2018","vulputate.ppt","Reichel and Sons","84","27","Open"
"831","6/24/2018","nullam.ppt","Kovacek, Reilly and Zemlak","71","74005","Open"
"832","5/19/2018","in_eleifend_quam.pdf","Lehner Inc","451","1","Open"
"833","10/1/2018","auctor_gravida.ppt","Jacobs, Lemke and McGlynn","931","26569","Open"
"834","7/25/2018","erat_id_mauris.ppt","Gorczany-Gutkowski","0","6842","Open"
"835","5/29/2018","fusce_posuere.pdf","Ritchie LLC","695","2","Open"
"836","1/1/2019","in_eleifend.xls","Rowe-Mann","27","45","Open"
"837","5/25/2018","et_tempus_semper.doc","Steuber-Parisian","157","882","Open"
"838","4/3/2018","sed.ppt","Gerlach Inc","4161","155","Open"
"839","12/24/2018","morbi_vel_lectus.ppt","Tillman Group","79","87","Open"
"840","2/19/2019","eu_mi.ppt","Cremin-Kautzer","1","755","Open"
"841","1/14/2019","lobortis_convallis_tortor.ppt","Ortiz-Krajcik","654","4","Open"
"842","6/6/2018","lacinia_aenean_sit.doc","Metz and Sons","9804","1516","Open"
"843","12/22/2018","in_faucibus_orci.ppt","Romaguera and Sons","45","4470","Open"
"844","7/8/2018","nunc.doc","Ledner, Marquardt and Russel","59129","6511","Open"
"845","10/6/2018","nulla_sed.doc","Cassin, Veum and Johnson","93","4","Open"
"846","1/31/2019","ullamcorper_purus_sit.pdf","Kuhlman LLC","2657","9189","Open"
"847","3/3/2019","id_lobortis_convallis.xls","Berge, Blanda and Gislason","50437","94","Approved"
"848","8/27/2018","eu.ppt","Effertz-Eichmann","727","3529","Approved"
"849","1/28/2019","vestibulum_quam.ppt","Rippin, Swaniawski and Waters","85","1","Approved"
"850","6/16/2018","risus.pdf","Hilpert LLC","8483","1707","Approved"
"851","3/9/2019","purus_sit_amet.ppt","Stanton Inc","55","3","Approved"
"852","6/4/2018","interdum_venenatis.xls","Kub LLC","1446","86547","Approved"
"853","6/13/2018","enim.xls","Corwin-Heaney","89","296","Approved"
"854","7/26/2018","platea_dictumst_maecenas.xls","Baumbach-Thompson","9962","98","Approved"
"855","5/24/2018","nullam_orci.pdf","Gusikowski-Wiza","1675","14006","Approved"
"856","11/30/2018","accumsan.ppt","Jaskolski, Bashirian and Gottlieb","20354","98","Approved"
"857","12/4/2018","non.ppt","Schneider-Bednar","94","83770","Approved"
"858","10/18/2018","sollicitudin.xls","Maggio-Gislason","7","2465","Approved"
"859","9/1/2018","luctus_et_ultrices.pdf","Medhurst and Sons","0","3134","Approved"
"860","9/17/2018","nunc_commodo_placerat.ppt","Smitham Group","33","81","Approved"
"861","4/16/2018","erat.xls","Quitzon-Dickens","12869","11283","Approved"
"862","12/3/2018","platea_dictumst_etiam.xls","Williamson, Feeney and Skiles","81803","413","Approved"
"863","7/1/2018","dolor_sit.xls","Blanda Inc","149","4","Approved"
"864","6/14/2018","duis_faucibus.ppt","Kilback-Bayer","731","0","Approved"
"865","8/12/2018","vestibulum.ppt","Beatty LLC","4929","2724","Approved"
"866","9/17/2018","consequat.ppt","Cormier-Rowe","198","27","Approved"
"867","11/13/2018","eget.ppt","Metz and Sons","6014","9978","Approved"
"868","6/16/2018","pede_malesuada.xls","Romaguera LLC","830","3613","Approved"
"869","9/5/2018","nam.ppt","Heaney LLC","2","6","Approved"
"870","8/9/2018","non_pretium.ppt","Brown, Erdman and Windler","62","8300","Approved"
"871","11/6/2018","feugiat_et.ppt","Leannon-Leffler","3726","93855","Approved"
"872","1/7/2019","faucibus.xls","Ebert LLC","4468","4","Approved"
"873","5/31/2018","purus_sit_amet.ppt","Jacobs, Pfeffer and Altenwerth","782","2","Approved"
"874","5/25/2018","amet.ppt","Bogan-Powlowski","8","14","Approved"
"875","5/1/2018","malesuada.pdf","Pagac, Schoen and Swaniawski","3334","84400","Approved"
"876","9/13/2018","odio_justo.xls","Kirlin, Erdman and Heller","2659","4","Approved"
"877","1/29/2019","non.pdf","Fahey-Marvin","9152","27","Approved"
"878","5/5/2018","dapibus_duis.ppt","Hilll and Sons","13","3","Approved"
"879","3/26/2018","pellentesque.ppt","Ortiz Inc","7","145","Approved"
"880","5/29/2018","pretium_iaculis.pdf","Hegmann-Miller","2","93","Approved"
"881","12/6/2018","cubilia.doc","Monahan, Kozey and Sauer","196","43493","Approved"
"882","1/9/2019","quisque.xls","Gutmann, Fisher and Weimann","51","794","Approved"
"883","8/28/2018","nibh_in.xls","Corwin LLC","4418","45","Approved"
"884","2/4/2019","quis.ppt","Hahn Inc","3","22261","Approved"
"885","10/20/2018","libero.ppt","Huels Group","80","40","Disputed"
"886","4/24/2018","gravida.ppt","Hand Inc","1422","2284","Disputed"
"887","11/15/2018","enim_leo_rhoncus.xls","Krajcik, Barton and O'Conner","35924","42539","Disputed"
"888","9/15/2018","lobortis.ppt","Abernathy-Schmidt","4618","1","Disputed"
"889","6/21/2018","primis.ppt","Nienow, Anderson and Boehm","97346","647","Disputed"
"890","4/22/2018","lectus_vestibulum.ppt","Wintheiser, Bahringer and Becker","81690","98","Disputed"
"891","11/18/2018","hac.ppt","Senger-Roberts","0","2","Disputed"
"892","4/1/2018","eu_sapien_cursus.ppt","Feeney, Vandervort and Lockman","7","9","Disputed"
"893","8/9/2018","at.ppt","Greenfelder-Kautzer","59169","2113","Disputed"
"894","12/30/2018","orci_pede.ppt","Purdy-Emmerich","1","124","Disputed"
"895","3/4/2019","nascetur_ridiculus_mus.xls","Bernhard-Renner","27","1","Disputed"
"896","2/20/2019","hendrerit_at.xls","Larkin, Wuckert and Wolf","0","7095","Disputed"
"897","2/16/2019","porttitor_id_consequat.doc","Hane-Pollich","3603","4","Disputed"
"898","1/28/2019","feugiat_non_pretium.doc","Ledner LLC","780","96","Disputed"
"899","2/6/2019","nec_nisi_vulputate.xls","Spinka and Sons","2634","5","Disputed"
"900","6/3/2018","cursus_vestibulum_proin.ppt","Yundt LLC","48946","2703","Disputed"
"901","10/3/2018","vitae_quam_suspendisse.xls","Hills Inc","918","1","Disputed"
"902","8/5/2018","nam_nulla.ppt","Thiel and Sons","17157","7","Disputed"
"903","1/27/2019","proin_leo.pdf","Spinka, Shanahan and Satterfield","2","51341","Disputed"
"904","12/4/2018","quis.xls","Walker-Brekke","44469","969","Disputed"
"905","8/25/2018","arcu.doc","Hane-Schoen","81","70","Disputed"
"906","11/8/2018","tempus_sit_amet.ppt","Stoltenberg, Becker and Howell","2","18","Disputed"
"907","7/22/2018","fusce_congue.ppt","Connelly LLC","73","35","Disputed"
"908","4/4/2018","luctus_tincidunt_nulla.xls","Schmitt Group","61935","6","Disputed"
"909","5/17/2018","morbi.xls","Schamberger Inc","885","491","Disputed"
"910","3/27/2018","enim_sit.xls","Mraz LLC","637","0","Disputed"
"911","7/8/2018","justo_in_hac.xls","Kiehn, Swaniawski and Ruecker","84","1","Disputed"
"912","4/5/2018","luctus_et_ultrices.xls","Stehr Inc","65459","83336","Disputed"
"913","5/16/2018","pretium_iaculis_justo.xls","Hane, Walsh and Hoppe","24738","74","Disputed"
"914","10/2/2018","nisi_eu_orci.ppt","Heidenreich and Sons","87942","5535","Disputed"
"915","5/1/2018","rutrum_nulla.ppt","Erdman-Nader","9","4492","Disputed"
"916","3/27/2018","nisl_duis.xls","Walter, Swift and Haley","41398","61","Disputed"
"917","11/3/2018","ut.ppt","Marks LLC","607","38","Disputed"
"918","11/23/2018","tempus.ppt","Glover-Schroeder","4414","3728","Disputed"
"919","12/25/2018","blandit.ppt","Schmitt and Sons","6","6284","Open"
"920","12/16/2018","consequat.pdf","Nikolaus, Wyman and Effertz","2","39257","Open"
"921","5/8/2018","turpis.pdf","Kozey LLC","22","667","Open"
"922","2/13/2019","mi_nulla_ac.ppt","Ratke-Bosco","4366","6","Open"
"923","11/28/2018","platea_dictumst.ppt","Cole-Skiles","355","90249","Open"
"924","9/23/2018","non_mi_integer.ppt","Rodriguez, Marvin and Tromp","10840","1630","Open"
"925","8/22/2018","nulla_nisl.xls","Hessel, Wunsch and Eichmann","137","36277","Open"
"926","2/6/2019","vivamus_vel.ppt","Grimes, McClure and Eichmann","50","63984","Open"
"927","7/10/2018","nec_euismod.pdf","Hessel-Wisoky","39634","1","Open"
"928","5/29/2018","primis_in.pdf","Mueller-Gutkowski","3404","2","Open"
"929","9/13/2018","ornare.ppt","Anderson-Dooley","1","8447","Open"
"930","4/2/2018","suspendisse.pdf","Luettgen-Lowe","925","1049","Open"
"931","5/31/2018","odio_odio_elementum.ppt","Murray-Pollich","66","298","Open"
"932","2/19/2019","volutpat_dui.xls","Bode Group","4517","9904","Open"
"933","7/2/2018","volutpat_eleifend_donec.ppt","Fisher-O'Reilly","56","97258","Open"
"934","4/13/2018","felis.ppt","Lind-Bergstrom","3810","60","Open"
"935","3/11/2019","in_eleifend.xls","Bashirian Inc","0","5930","Open"
"936","8/8/2018","volutpat.xls","Krajcik, Kuhic and Tromp","2434","30716","Open"
"937","12/9/2018","parturient.ppt","Stanton LLC","8962","25","Open"
"938","9/30/2018","ipsum.doc","Ratke-Stiedemann","771","24","Approved"
"939","10/5/2018","sapien_a_libero.doc","Donnelly-Skiles","447","42425","Approved"
"940","6/10/2018","curae_mauris_viverra.ppt","Dibbert-Feil","602","1710","Approved"
"941","2/9/2019","dui.ppt","Greenholt-Tremblay","8","5433","Approved"
"942","10/20/2018","in_libero.ppt","Schinner-Kemmer","990","87053","Approved"
"943","12/18/2018","curabitur_convallis.doc","Morar, Schneider and Gaylord","5","7","Approved"
"944","10/12/2018","hendrerit_at.doc","Wisoky-Williamson","17890","6","Approved"
"945","11/9/2018","condimentum.ppt","Roob, Mosciski and VonRueden","2948","5895","Approved"
"946","12/6/2018","semper.ppt","Labadie LLC","474","46855","Approved"
"947","6/25/2018","imperdiet.xls","Johnson and Sons","484","660","Approved"
"948","2/14/2019","curabitur_at.ppt","Bogan Inc","5462","3285","Approved"
"949","10/7/2018","consectetuer_adipiscing_elit.ppt","Keeling and Sons","190","65","Approved"
"950","10/22/2018","amet_cursus_id.ppt","Mertz-Littel","728","2","Approved"
"951","12/28/2018","odio.xls","Ortiz and Sons","2","74396","Approved"
"952","9/10/2018","vitae_ipsum.xls","Weissnat, Welch and Sauer","6747","1","Approved"
"953","1/31/2019","et.xls","Auer Group","41","9","Approved"
"954","6/22/2018","eget_nunc_donec.pdf","Marks-O'Hara","5980","4727","Approved"
"955","1/4/2019","vulputate_ut_ultrices.xls","Williamson Inc","7","1047","Approved"
"956","6/1/2018","nec_molestie_sed.ppt","Lynch-Mosciski","9254","4","Approved"
"957","8/18/2018","elit.xls","Crona-Schmitt","9","6276","Approved"
"958","2/23/2019","eget_congue.ppt","Ratke-Lubowitz","5177","374","Approved"
"959","11/15/2018","pulvinar_sed_nisl.ppt","Kshlerin, Mosciski and Schiller","9585","1","Approved"
"960","4/7/2018","semper_porta_volutpat.xls","Jacobs-Shields","33","577","Approved"
"961","11/15/2018","justo_in.doc","D'Amore Inc","4687","3544","Approved"
"962","9/1/2018","accumsan_tellus_nisi.xls","Hyatt-Renner","0","2","Approved"
"963","6/28/2018","ultrices_erat_tortor.xls","Sporer-Hirthe","14","745","Disputed"
"964","9/23/2018","donec.ppt","Schimmel, Ledner and Huels","34","593","Disputed"
"965","11/17/2018","eros_vestibulum_ac.pdf","Hettinger-Hoeger","49373","14784","Disputed"
"966","7/30/2018","tristique_fusce.ppt","Borer Inc","3628","7","Disputed"
"967","7/8/2018","amet_consectetuer_adipiscing.xls","Fadel LLC","91","1","Disputed"
"968","1/1/2019","rhoncus_sed_vestibulum.xls","Weissnat-Rempel","1","6547","Disputed"
"969","10/2/2018","nulla_facilisi.ppt","DuBuque Inc","315","396","Disputed"
"970","4/1/2018","nulla_eget.xls","Trantow and Sons","7","20","Disputed"
"971","5/12/2018","venenatis_turpis.xls","Borer, Murphy and Walsh","4445","78","Disputed"
"972","9/5/2018","nulla_pede.xls","Stroman and Sons","5","1768","Disputed"
"973","10/19/2018","metus_aenean.ppt","Douglas, Rogahn and Wunsch","20","54141","Disputed"
"974","10/8/2018","ut_erat.pdf","Hettinger, Nienow and Gorczany","20322","86370","Disputed"
"975","3/17/2019","sollicitudin.xls","Rowe, Ritchie and Considine","2","72159","Disputed"
"976","10/18/2018","nibh_ligula_nec.doc","Paucek-Hermann","15","9","Disputed"
"977","10/14/2018","tincidunt_eu_felis.xls","Schumm, Brakus and Dach","5","56","Disputed"
"978","11/28/2018","in_faucibus_orci.ppt","Lueilwitz-Barrows","195","4733","Disputed"
"979","3/3/2019","in_quam.pdf","Hauck-McLaughlin","45281","7","Open"
"980","8/16/2018","mauris_eget.ppt","Gorczany, Hagenes and Pfeffer","8","254","Open"
"981","9/10/2018","augue.xls","Yost LLC","0","8","Open"
"982","11/10/2018","orci_pede.doc","Miller and Sons","39","7","Open"
"983","7/15/2018","nisl_duis.doc","Maggio-Schimmel","80905","1","Open"
"984","8/14/2018","non_mattis.ppt","Hyatt-Ernser","8","485","Open"
"985","10/3/2018","sapien_dignissim_vestibulum.xls","Crist, Murphy and Krajcik","38802","5913","Open"
"986","4/26/2018","maecenas_leo_odio.xls","Carter, Bogan and Larson","283","924","Open"
"987","4/18/2018","in.ppt","Tillman, Rolfson and Grady","3347","226","Open"
"988","7/31/2018","primis_in.xls","Romaguera, Nolan and Bradtke","5","0","Open"
